meantemp,humidity,wind_speed,meanpressure,date_year,date_month,date_dayofweek,date_dayofyear
15.333333333333334,70.33333333333333,7.416666666666667,1017.5,2013.0,2.0,1.0,43.0
16.285714285714285,70.14285714285714,6.085714285714287,1016.0,2013.0,2.0,2.0,44.0
17.333333333333332,63.833333333333336,4.333333333333333,1014.1666666666666,2013.0,2.0,3.0,45.0
19.166666666666668,65.33333333333333,10.183333333333335,1011.6666666666666,2013.0,2.0,4.0,46.0
14.428571428571429,92.71428571428572,8.485714285714286,1008.0,2013.0,2.0,5.0,47.0
13.666666666666666,90.0,0.0,1012.6666666666666,2013.0,2.0,6.0,48.0
15.6,78.4,12.220000000000002,1016.2,2013.0,2.0,0.0,49.0
15.857142857142858,82.0,5.814285714285715,1015.7142857142856,2013.0,2.0,1.0,50.0
17.714285714285715,74.71428571428571,5.814285714285715,1017.0,2013.0,2.0,2.0,51.0
20.0,67.28571428571429,6.614285714285714,1015.4285714285714,2013.0,2.0,3.0,52.0
20.5,65.625,10.875000000000002,1016.0,2013.0,2.0,4.0,53.0
17.428571428571427,74.85714285714286,9.257142857142856,1017.0,2013.0,2.0,5.0,54.0
16.857142857142858,78.85714285714286,7.400000000000001,1018.8571428571428,2013.0,2.0,6.0,55.0
16.875,72.875,4.6375,1018.25,2013.0,2.0,0.0,56.0
17.857142857142858,70.0,17.587500000000002,1015.1428571428572,2013.0,2.0,1.0,57.0
20.8,57.2,6.660000000000001,1015.2,2013.0,2.0,2.0,58.0
19.428571428571427,52.85714285714285,12.957142857142856,1017.4285714285714,2013.0,2.0,3.0,59.0
17.333333333333332,49.333333333333336,24.066666666666663,1016.3333333333334,2013.0,3.0,4.0,60.0
19.0,54.0,15.725,1016.25,2013.0,3.0,5.0,61.0
19.33333333333333,62.833333333333336,8.633333333333333,1016.1666666666666,2013.0,3.0,6.0,62.0
17.6,71.0,5.5600000000000005,1015.8,2013.0,3.0,0.0,63.0
20.875,61.875,4.1625000000000005,1016.375,2013.0,3.0,1.0,64.0
20.857142857142858,65.28571428571429,6.871428571428573,1015.7142857142856,2013.0,3.0,2.0,65.0
23.428571428571427,57.142857142857146,8.728571428571428,1015.2857142857144,2013.0,3.0,3.0,66.0
24.166666666666668,44.833333333333336,7.1000000000000005,1014.8333333333334,2013.0,3.0,4.0,67.0
25.428571428571427,49.71428571428572,5.285714285714286,1009.2857142857144,2013.0,3.0,5.0,68.0
23.142857142857142,57.57142857142857,4.228571428571429,1008.0,2013.0,3.0,6.0,69.0
24.0,66.33333333333333,0.9333333333333332,1011.1666666666666,2013.0,3.0,0.0,70.0
23.5,62.5,4.933333333333334,1011.5,2013.0,3.0,1.0,71.0
21.5,70.5,5.55,1009.0,2013.0,3.0,2.0,72.0
22.33333333333333,61.16666666666666,12.033333333333331,1013.1666666666666,2013.0,3.0,3.0,73.0
24.166666666666668,45.833333333333336,7.716666666666668,1016.1666666666666,2013.0,3.0,4.0,74.0
20.33333333333333,67.66666666666667,3.7,1016.1666666666666,2013.0,3.0,5.0,75.0
22.666666666666668,58.66666666666666,8.95,1015.0,2013.0,3.0,6.0,76.0
23.428571428571427,58.142857142857146,17.457142857142856,1009.4285714285714,2013.0,3.0,0.0,77.0
22.5,73.66666666666667,10.483333333333333,1011.0,2013.0,3.0,1.0,78.0
29.166666666666668,36.333333333333336,6.800000000000001,1009.5,2013.0,3.0,2.0,79.0
23.83333333333333,58.5,10.5,1008.3333333333334,2013.0,3.0,3.0,80.0
25.25,50.25,9.7125,1006.375,2013.0,3.0,4.0,81.0
27.375,50.125,9.95,1007.625,2013.0,3.0,5.0,82.0
27.0,48.75,10.8875,1010.25,2013.0,3.0,6.0,83.0
23.5,45.5,15.9625,1010.625,2013.0,3.0,0.0,84.0
24.142857142857142,44.57142857142857,12.957142857142856,1008.8571428571428,2013.0,3.0,1.0,85.0
21.0,62.0,1.85,1009.0,2013.0,3.0,2.0,86.0
22.428571428571427,62.71428571428572,7.4142857142857155,1009.5714285714286,2013.0,3.0,3.0,87.0
21.25,70.375,5.550000000000001,1009.75,2013.0,3.0,4.0,88.0
23.5,54.75,11.1125,1008.625,2013.0,3.0,5.0,89.0
23.2,58.0,6.660000000000001,1008.6,2013.0,3.0,6.0,90.0
25.375,45.5,4.4,1008.5,2013.0,4.0,0.0,91.0
25.166666666666668,51.0,8.65,1009.5,2013.0,4.0,1.0,92.0
26.2,45.6,8.14,1009.0,2013.0,4.0,2.0,93.0
24.6,41.8,11.12,1007.8,2013.0,4.0,3.0,94.0
25.6,31.0,15.56,1007.0,2013.0,4.0,4.0,95.0
25.857142857142858,29.857142857142858,11.900000000000002,1006.1428571428572,2013.0,4.0,5.0,96.0
29.142857142857142,23.285714285714285,10.314285714285717,1005.0,2013.0,4.0,6.0,97.0
28.714285714285715,33.857142857142854,5.3,1006.0,2013.0,4.0,0.0,98.0
30.166666666666668,30.5,8.65,1005.3333333333334,2013.0,4.0,1.0,99.0
30.0,28.0,6.1,1006.7142857142856,2013.0,4.0,2.0,100.0
30.0,24.2,7.780000000000001,1006.4,2013.0,4.0,3.0,101.0
28.857142857142858,32.57142857142857,6.342857142857143,1007.5714285714286,2013.0,4.0,4.0,102.0
30.2,29.2,10.000000000000002,1008.4,2013.0,4.0,5.0,103.0
28.25,39.375,6.487499999999999,1007.0,2013.0,4.0,6.0,104.0
28.25,41.375,6.25,1003.875,2013.0,4.0,0.0,105.0
32.125,24.625,10.425,1000.0,2013.0,4.0,1.0,106.0
29.2,24.2,6.659999999999999,1002.2,2013.0,4.0,2.0,107.0
30.285714285714285,30.285714285714285,4.757142857142858,1002.8571428571428,2013.0,4.0,3.0,108.0
28.285714285714285,31.285714285714285,3.971428571428571,1002.5714285714286,2013.0,4.0,4.0,109.0
30.625,29.0,7.6375,1003.375,2013.0,4.0,5.0,110.0
27.666666666666668,38.66666666666666,13.883333333333333,1006.8333333333334,2013.0,4.0,6.0,111.0
27.375,45.375,7.650000000000001,1010.0,2013.0,4.0,0.0,112.0
28.625,44.125,4.625000000000001,1009.875,2013.0,4.0,1.0,113.0
30.285714285714285,41.71428571428572,2.1142857142857143,1008.5714285714286,2013.0,4.0,2.0,114.0
31.142857142857142,38.285714285714285,3.7,1007.7142857142856,2013.0,4.0,3.0,115.0
29.875,45.875,6.7125,1008.375,2013.0,4.0,4.0,116.0
31.142857142857142,31.428571428571427,13.485714285714286,1007.0,2013.0,4.0,5.0,117.0
30.571428571428573,28.0,12.971428571428572,1005.4285714285714,2013.0,4.0,6.0,118.0
32.125,26.375,7.875,1004.875,2013.0,4.0,0.0,119.0
31.142857142857142,32.0,7.928571428571429,1004.8571428571428,2013.0,4.0,1.0,120.0
31.857142857142858,15.857142857142858,12.685714285714289,1002.8333333333334,2013.0,5.0,2.0,121.0
29.83333333333333,22.166666666666668,11.433333333333335,1001.2,2013.0,5.0,3.0,122.0
28.571428571428573,31.571428571428573,9.0,999.4285714285714,2013.0,5.0,4.0,123.0
32.857142857142854,31.428571428571427,2.914285714285714,999.0,2013.0,5.0,5.0,124.0
32.625,31.125,3.0125,1000.625,2013.0,5.0,6.0,125.0
32.75,39.25,3.7,1001.625,2013.0,5.0,0.0,126.0
32.875,33.25,7.175000000000001,1002.0,2013.0,5.0,1.0,127.0
34.5,23.0,9.25,1001.1666666666666,2013.0,5.0,2.0,128.0
34.285714285714285,26.0,8.985714285714284,1000.8571428571428,2013.0,5.0,3.0,129.0
34.0,27.714285714285715,9.528571428571428,1000.1428571428572,2013.0,5.0,4.0,130.0
30.75,30.375,14.8125,999.875,2013.0,5.0,5.0,131.0
29.857142857142858,40.142857142857146,5.828571428571428,1003.7142857142856,2013.0,5.0,6.0,132.0
31.714285714285715,34.0,3.971428571428572,1003.5714285714286,2013.0,5.0,0.0,133.0
32.285714285714285,34.285714285714285,4.771428571428571,1001.5714285714286,2013.0,5.0,1.0,134.0
33.0,33.0,3.2375000000000003,999.8571428571428,2013.0,5.0,2.0,135.0
33.0,34.75,7.175000000000001,998.5,2013.0,5.0,3.0,136.0
32.833333333333336,28.166666666666668,9.866666666666667,1000.3333333333334,2013.0,5.0,4.0,137.0
31.4,42.2,12.966666666666669,999.0,2013.0,5.0,5.0,138.0
35.333333333333336,22.33333333333333,15.749999999999998,999.6666666666666,2013.0,5.0,6.0,139.0
36.4,24.2,7.4,998.4,2013.0,5.0,0.0,140.0
36.0,19.0,11.371428571428572,998.6666666666666,2013.0,5.0,1.0,141.0
36.75,22.125,17.5875,998.625,2013.0,5.0,2.0,142.0
37.5,23.33333333333333,13.566666666666668,997.1666666666666,2013.0,5.0,3.0,143.0
38.42857142857143,27.428571428571427,11.385714285714286,996.4285714285714,2013.0,5.0,4.0,144.0
38.71428571428572,22.428571428571427,10.314285714285717,998.1428571428572,2013.0,5.0,5.0,145.0
37.8,21.2,10.74,998.2,2013.0,5.0,6.0,146.0
35.857142857142854,31.571428571428573,8.72857142857143,999.1428571428572,2013.0,5.0,0.0,147.0
35.333333333333336,29.0,8.333333333333334,1000.1666666666666,2013.0,5.0,1.0,148.0
34.142857142857146,27.857142857142858,5.557142857142858,999.4285714285714,2013.0,5.0,2.0,149.0
32.2,28.2,5.5600000000000005,999.6,2013.0,5.0,3.0,150.0
33.625,40.125,10.6375,998.7142857142856,2013.0,5.0,4.0,151.0
32.0,54.0,13.4375,998.75,2013.0,6.0,5.0,152.0
32.4,56.6,14.2,1001.0,2013.0,6.0,6.0,153.0
35.6,47.0,12.239999999999998,999.6,2013.0,6.0,0.0,154.0
35.857142857142854,42.57142857142857,5.028571428571429,999.8571428571428,2013.0,6.0,1.0,155.0
37.16666666666666,36.5,9.866666666666664,998.0,2013.0,6.0,2.0,156.0
31.285714285714285,61.71428571428572,10.042857142857144,997.2857142857144,2013.0,6.0,3.0,157.0
34.0,49.25,7.412500000000001,998.0,2013.0,6.0,4.0,158.0
34.2,57.4,13.34,997.0,2013.0,6.0,5.0,159.0
36.16666666666666,40.0,11.416666666666666,995.1666666666666,2013.0,6.0,6.0,160.0
36.625,42.75,8.100000000000001,995.125,2013.0,6.0,0.0,161.0
30.166666666666668,61.66666666666666,16.349999999999998,1000.0,2013.0,6.0,1.0,162.0
34.142857142857146,54.142857142857146,7.4142857142857155,998.0,2013.0,6.0,2.0,163.0
29.83333333333333,68.66666666666667,9.866666666666664,998.6666666666666,2013.0,6.0,3.0,164.0
30.142857142857142,68.14285714285714,7.942857142857142,997.4285714285714,2013.0,6.0,4.0,165.0
30.714285714285715,65.0,13.22857142857143,997.8571428571428,2013.0,6.0,5.0,166.0
27.0,88.85714285714286,8.485714285714286,996.4285714285714,2013.0,6.0,6.0,167.0
26.875,87.375,8.3375,994.75,2013.0,6.0,0.0,168.0
28.4,83.6,5.18,996.4,2013.0,6.0,1.0,169.0
29.857142857142858,72.85714285714286,4.228571428571429,999.0,2013.0,6.0,2.0,170.0
33.0,52.71428571428572,4.771428571428571,997.1666666666666,2013.0,6.0,3.0,171.0
34.833333333333336,47.333333333333336,5.866666666666667,995.3333333333334,2013.0,6.0,4.0,172.0
35.6,39.4,10.74,996.2,2013.0,6.0,5.0,173.0
35.166666666666664,53.0,8.350000000000001,995.6666666666666,2013.0,6.0,6.0,174.0
33.142857142857146,55.0,13.22857142857143,996.2857142857144,2013.0,6.0,0.0,175.0
30.571428571428573,70.42857142857143,11.114285714285716,999.1666666666666,2013.0,6.0,1.0,176.0
30.666666666666668,71.5,6.483333333333333,999.0,2013.0,6.0,2.0,177.0
31.428571428571427,61.85714285714285,7.957142857142856,996.7142857142856,2013.0,6.0,3.0,178.0
31.5,64.25,8.8125,996.0,2013.0,6.0,4.0,179.0
33.25,57.0,13.875,995.25,2013.0,6.0,5.0,180.0
32.833333333333336,52.16666666666666,10.5,997.1666666666666,2013.0,6.0,6.0,181.0
33.857142857142854,54.0,8.728571428571428,996.4285714285714,2013.0,7.0,0.0,182.0
33.142857142857146,58.285714285714285,9.8,996.0,2013.0,7.0,1.0,183.0
31.571428571428573,70.0,6.357142857142857,997.5714285714286,2013.0,7.0,2.0,184.0
32.375,67.5,9.25,997.0,2013.0,7.0,3.0,185.0
32.8,62.2,12.96,997.8,2013.0,7.0,4.0,186.0
31.0,73.14285714285714,11.37142857142857,1000.5714285714286,2013.0,7.0,5.0,187.0
31.166666666666668,77.33333333333333,7.1000000000000005,1000.1666666666666,2013.0,7.0,6.0,188.0
29.83333333333333,75.16666666666667,6.483333333333334,997.5,2013.0,7.0,0.0,189.0
29.0,78.83333333333333,8.016666666666667,996.8333333333334,2013.0,7.0,1.0,190.0
29.75,75.375,6.4875,995.75,2013.0,7.0,2.0,191.0
32.5,65.5,7.116666666666667,997.3333333333334,2013.0,7.0,3.0,192.0
28.875,86.625,5.562500000000001,1000.0,2013.0,7.0,4.0,193.0
31.75,70.25,12.0625,998.875,2013.0,7.0,5.0,194.0
30.75,71.625,4.8125,997.375,2013.0,7.0,6.0,195.0
31.75,73.25,13.5375,998.375,2013.0,7.0,0.0,196.0
29.875,83.875,9.0,999.0,2013.0,7.0,1.0,197.0
31.125,78.375,8.65,998.0,2013.0,7.0,2.0,198.0
31.75,76.0,5.550000000000001,995.0,2013.0,7.0,3.0,199.0
30.5,73.5,9.266666666666666,995.3333333333334,2013.0,7.0,4.0,200.0
26.83333333333333,90.66666666666669,4.933333333333333,999.1666666666666,2013.0,7.0,5.0,201.0
28.2,88.0,2.24,996.4,2013.0,7.0,6.0,202.0
29.5,80.33333333333333,4.333333333333333,996.8333333333334,2013.0,7.0,0.0,203.0
31.857142857142858,70.71428571428571,3.971428571428572,998.0,2013.0,7.0,1.0,204.0
29.714285714285715,84.14285714285714,3.971428571428571,997.1428571428572,2013.0,7.0,2.0,205.0
28.33333333333333,84.5,8.016666666666667,995.1666666666666,2013.0,7.0,3.0,206.0
30.0,73.85714285714286,5.571428571428572,995.4285714285714,2013.0,7.0,4.0,207.0
30.142857142857142,79.0,4.228571428571429,997.2857142857144,2013.0,7.0,5.0,208.0
32.285714285714285,67.42857142857143,6.085714285714286,998.1428571428572,2013.0,7.0,6.0,209.0
31.0,77.42857142857143,4.771428571428571,997.1428571428572,2013.0,7.0,0.0,210.0
30.5,75.66666666666667,8.016666666666667,996.5,2013.0,7.0,1.0,211.0
28.83333333333333,78.5,9.866666666666664,996.6666666666666,2013.0,7.0,2.0,212.0
30.0,73.5,5.550000000000001,998.0,2013.0,8.0,3.0,213.0
31.571428571428573,66.42857142857143,11.114285714285716,999.4285714285714,2013.0,8.0,4.0,214.0
32.5,62.333333333333336,10.816666666666665,1000.8333333333334,2013.0,8.0,5.0,215.0
32.5,62.5,5.1,993.25,2013.0,8.0,6.0,216.0
29.5,77.0,6.783333333333334,1001.0,2013.0,8.0,0.0,217.0
27.166666666666668,90.66666666666669,4.016666666666667,1002.1666666666666,2013.0,8.0,1.0,218.0
28.375,85.25,3.25,1001.875,2013.0,8.0,2.0,219.0
28.5,84.0,6.166666666666667,1000.5,2013.0,8.0,3.0,220.0
27.166666666666668,87.5,3.716666666666667,1001.0,2013.0,8.0,4.0,221.0
29.428571428571427,79.85714285714286,6.1000000000000005,1000.3333333333334,2013.0,8.0,5.0,222.0
30.0,76.83333333333333,6.800000000000001,1001.1666666666666,2013.0,8.0,6.0,223.0
29.5,81.5,8.350000000000001,1001.0,2013.0,8.0,0.0,224.0
30.75,72.0,11.125,999.25,2013.0,8.0,1.0,225.0
29.666666666666668,74.33333333333333,9.866666666666667,999.8333333333334,2013.0,8.0,2.0,226.0
27.714285714285715,85.0,8.2,1001.7142857142856,2013.0,8.0,3.0,227.0
26.6,92.0,4.46,1000.8,2013.0,8.0,4.0,228.0
27.428571428571427,91.0,14.285714285714286,999.4285714285714,2013.0,8.0,5.0,229.0
28.33333333333333,83.83333333333333,1.2333333333333334,1000.1666666666666,2013.0,8.0,6.0,230.0
28.166666666666668,84.66666666666667,5.550000000000001,1000.5,2013.0,8.0,0.0,231.0
27.375,88.5,5.325,999.0,2013.0,8.0,1.0,232.0
28.33333333333333,81.16666666666667,10.314285714285717,999.2857142857144,2013.0,8.0,2.0,233.0
29.166666666666668,74.83333333333333,6.483333333333334,1001.1666666666666,2013.0,8.0,3.0,234.0
31.285714285714285,73.14285714285714,2.642857142857143,1001.4285714285714,2013.0,8.0,4.0,235.0
32.0,71.25,18.525,1000.3333333333334,2013.0,8.0,5.0,236.0
29.0,90.75,0.925,998.75,2013.0,8.0,6.0,237.0
32.0,69.875,6.475,997.8571428571428,2013.0,8.0,0.0,238.0
32.142857142857146,57.285714285714285,17.071428571428573,999.8571428571428,2013.0,8.0,1.0,239.0
30.142857142857142,60.71428571428572,11.642857142857142,1003.7142857142856,2013.0,8.0,2.0,240.0
31.5,57.0,9.275,1003.25,2013.0,8.0,3.0,241.0
29.166666666666668,73.0,3.1,1003.5,2013.0,8.0,4.0,242.0
29.0,71.75,4.65,1003.25,2013.0,8.0,5.0,243.0
30.0,65.2,11.48,1003.2,2013.0,9.0,6.0,244.0
31.857142857142858,50.85714285714285,15.342857142857142,1003.7142857142856,2013.0,9.0,0.0,245.0
32.75,45.5,14.8,1001.5,2013.0,9.0,1.0,246.0
31.714285714285715,48.0,14.54285714285714,1002.1666666666666,2013.0,9.0,2.0,247.0
31.666666666666668,46.0,13.566666666666668,1001.5,2013.0,9.0,3.0,248.0
30.571428571428573,55.71428571428572,10.042857142857144,1003.4285714285714,2013.0,9.0,4.0,249.0
30.83333333333333,51.833333333333336,6.783333333333334,1004.1666666666666,2013.0,9.0,5.0,250.0
28.0,71.75,2.325,1007.25,2013.0,9.0,6.0,251.0
31.0,57.5,42.22,1007.0,2013.0,9.0,0.0,252.0
29.666666666666668,66.33333333333333,3.7,1005.3333333333334,2013.0,9.0,1.0,253.0
30.857142857142858,61.142857142857146,3.971428571428571,1005.5714285714286,2013.0,9.0,2.0,254.0
31.166666666666668,60.333333333333336,2.7833333333333337,1008.1666666666666,2013.0,9.0,3.0,255.0
31.142857142857142,67.14285714285714,3.171428571428572,1007.1428571428572,2013.0,9.0,4.0,256.0
30.5,67.0,2.7833333333333337,1003.8333333333334,2013.0,9.0,5.0,257.0
31.625,56.375,3.9375,1001.375,2013.0,9.0,6.0,258.0
29.666666666666668,60.0,7.100000000000001,1002.3333333333334,2013.0,9.0,0.0,259.0
29.25,56.5,3.475,1002.875,2013.0,9.0,1.0,260.0
29.142857142857142,58.57142857142857,5.557142857142858,1003.1428571428572,2013.0,9.0,2.0,261.0
29.8,61.6,2.96,1001.8,2013.0,9.0,3.0,262.0
28.666666666666668,70.0,9.583333333333334,1003.0,2013.0,9.0,4.0,263.0
25.2,89.0,5.18,1003.0,2013.0,9.0,5.0,264.0
28.33333333333333,79.66666666666667,3.083333333333333,1001.6666666666666,2013.0,9.0,6.0,265.0
30.285714285714285,68.0,4.5,1001.0,2013.0,9.0,0.0,266.0
30.75,65.75,5.7875000000000005,1002.75,2013.0,9.0,1.0,267.0
28.571428571428573,75.0,6.614285714285715,1005.4285714285714,2013.0,9.0,2.0,268.0
28.2,78.8,4.08,1006.6,2013.0,9.0,3.0,269.0
29.0,71.25,7.4125,1005.625,2013.0,9.0,4.0,270.0
30.0,67.33333333333333,1.2333333333333334,1005.3333333333334,2013.0,9.0,5.0,271.0
28.142857142857142,79.85714285714286,5.557142857142858,1003.8571428571428,2013.0,9.0,6.0,272.0
26.857142857142858,84.57142857142857,4.228571428571429,1004.7142857142856,2013.0,9.0,0.0,273.0
28.285714285714285,68.71428571428571,6.371428571428571,1007.7142857142856,2013.0,10.0,1.0,274.0
29.2,61.4,7.42,1010.0,2013.0,10.0,2.0,275.0
28.6,59.0,7.4,1008.6,2013.0,10.0,3.0,276.0
24.83333333333333,84.33333333333333,6.783333333333334,1007.5,2013.0,10.0,4.0,277.0
28.5,69.0,2.0875,1004.125,2013.0,10.0,5.0,278.0
29.75,66.5,1.85,1005.25,2013.0,10.0,6.0,279.0
29.714285714285715,66.57142857142857,1.585714285714286,1008.8571428571428,2013.0,10.0,0.0,280.0
29.2,69.4,0.0,1009.8,2013.0,10.0,1.0,281.0
30.83333333333333,65.5,5.566666666666667,1010.3333333333334,2013.0,10.0,2.0,282.0
29.428571428571427,66.28571428571429,3.971428571428572,1010.8571428571428,2013.0,10.0,3.0,283.0
23.857142857142858,89.85714285714286,4.242857142857143,1010.5714285714286,2013.0,10.0,4.0,284.0
26.142857142857142,82.57142857142857,2.914285714285714,1008.2857142857144,2013.0,10.0,5.0,285.0
27.166666666666668,84.33333333333333,0.6166666666666667,1007.6666666666666,2013.0,10.0,6.0,286.0
27.714285714285715,74.85714285714286,5.557142857142858,1007.0,2013.0,10.0,0.0,287.0
25.857142857142858,76.42857142857143,3.7,1009.1428571428572,2013.0,10.0,1.0,288.0
26.428571428571427,75.0,0.0,1009.0,2013.0,10.0,2.0,289.0
26.857142857142858,76.71428571428571,1.0571428571428572,1010.4285714285714,2013.0,10.0,3.0,290.0
26.33333333333333,73.16666666666667,0.0,1010.5,2013.0,10.0,4.0,291.0
24.571428571428573,69.57142857142857,2.1142857142857143,1011.5714285714286,2013.0,10.0,5.0,292.0
24.33333333333333,67.83333333333333,1.55,1010.6666666666666,2013.0,10.0,6.0,293.0
24.875,63.625,1.3875000000000002,1009.875,2013.0,10.0,0.0,294.0
27.8,53.6,0.0,1011.0,2013.0,10.0,1.0,295.0
25.0,67.5,1.1625,1013.625,2013.0,10.0,2.0,296.0
23.857142857142858,73.14285714285714,1.0571428571428572,1013.2857142857144,2013.0,10.0,3.0,297.0
22.8,75.8,1.86,1011.0,2013.0,10.0,4.0,298.0
23.0,78.2,0.74,1011.2,2013.0,10.0,5.0,299.0
22.875,66.875,2.5500000000000003,1010.625,2013.0,10.0,6.0,300.0
22.666666666666668,63.16666666666666,4.933333333333334,1010.0,2013.0,10.0,0.0,301.0
23.0,62.71428571428572,3.971428571428571,1011.1428571428572,2013.0,10.0,1.0,302.0
22.857142857142858,67.42857142857143,2.385714285714286,1012.8571428571428,2013.0,10.0,2.0,303.0
23.666666666666668,58.833333333333336,3.083333333333333,1012.8333333333334,2013.0,10.0,3.0,304.0
23.428571428571427,69.14285714285714,1.0571428571428572,1013.2857142857144,2013.0,11.0,4.0,305.0
21.625,65.0,4.6375,1014.5,2013.0,11.0,5.0,306.0
20.625,57.875,5.5625,1016.0,2013.0,11.0,6.0,307.0
21.166666666666668,54.16666666666666,2.466666666666667,1017.5,2013.0,11.0,0.0,308.0
18.83333333333333,74.33333333333333,0.0,1017.5,2013.0,11.0,1.0,309.0
20.571428571428573,66.71428571428571,3.185714285714285,1015.8571428571428,2013.0,11.0,2.0,310.0
20.142857142857142,73.14285714285714,4.500000000000001,1015.6666666666666,2013.0,11.0,3.0,311.0
18.0,82.2,19.9125,1015.625,2013.0,11.0,4.0,312.0
19.857142857142858,73.57142857142857,0.5285714285714286,1016.7142857142856,2013.0,11.0,5.0,313.0
16.833333333333332,72.0,2.466666666666667,1016.0,2013.0,11.0,6.0,314.0
18.857142857142858,61.85714285714285,5.814285714285715,1013.4285714285714,2013.0,11.0,0.0,315.0
16.571428571428573,71.71428571428571,0.7999999999999999,1013.8571428571428,2013.0,11.0,1.0,316.0
17.75,65.0,3.0125,1014.25,2013.0,11.0,2.0,317.0
17.625,63.375,3.475,1015.25,2013.0,11.0,3.0,318.0
17.0,67.0,0.925,1016.5,2013.0,11.0,4.0,319.0
16.625,69.625,0.0,1018.0,2013.0,11.0,5.0,320.0
15.571428571428571,67.42857142857143,2.3857142857142857,1017.7142857142856,2013.0,11.0,6.0,321.0
18.5,55.125,7.412500000000001,1016.875,2013.0,11.0,0.0,322.0
17.875,63.5,7.175,1015.5,2013.0,11.0,1.0,323.0
18.25,58.875,2.55,1012.75,2013.0,11.0,2.0,324.0
17.875,66.25,2.0875,1013.125,2013.0,11.0,3.0,325.0
17.625,74.875,1.1625,1015.75,2013.0,11.0,4.0,326.0
18.142857142857142,77.85714285714286,0.7999999999999999,1014.5714285714286,2013.0,11.0,5.0,327.0
19.125,58.875,5.0875,1014.5,2013.0,11.0,6.0,328.0
